objectid,stopid,main_street,cross_street,direction,benches,lat,lon
7638,8225,SW 22 ST,SW 32 AV,E,2,25.750005,-80.246118
7639,8226,SW 22 ST,SW 31 AV,E,2,25.750102,-80.243049
7640,8227,SW 22 ST,SW 29 AV,E,1,25.750183,-80.240187
7641,181,SW 22 ST,SW 27 AV,E,0,25.750217,-80.237849
7642,8228,SW 22 ST,SW 25 AV,E,2,25.750316,-80.235958
7643,8229,SW 22 ST,SW 24 AV,E,0,25.750347,-80.233973
7644,8230,SW 22 ST,SW 23 AV,E,1,25.750434,-80.232452
7645,8231,SW 22 ST,SW 22 AV,E,2,25.75049,-80.2298
7646,8232,SW 22 ST,SW 21 AV,E,1,25.750575,-80.227853
7647,8233,SW 22 ST,SW 19 AV,E,0,25.750641,-80.225882
7648,8234,SW 22 ST,SW 18 AV,E,1,25.750727,-80.223657
7649,8235,SW 22 ST,SW 17 AV,E,2,25.750775,-80.221663
7650,8236,SW 22 ST,SW 16 AV,E,1,25.750811,-80.219758
7651,8237,SW 22 ST,SW 14 AV,E,1,25.750833,-80.218177
7652,8238,SW 22 ST,SW 13 AV,E,2,25.750893,-80.216448
7653,8239,SW 22 ST,SW 32 RD,E,0,25.751025,-80.213084
7654,8240,SW 22 ST,SW 13 AV,W,2,25.751113,-80.216564
7655,8241,SW 22 ST,SW 14 AV,W,1,25.751057,-80.218628
7656,8242,SW 22 ST,SW 16 AV,W,2,25.751031,-80.220198
7657,8243,SW 22 ST,SW 17 AV,W,1,25.750986,-80.222221
7658,8244,SW 22 ST,SW 18 AV,W,1,25.750914,-80.224213
7659,8245,SW 22 ST,SW 19 AV,W,0,25.750849,-80.226262
7660,8246,SW 22 ST,SW 21 AV,W,0,25.750776,-80.22797
7661,8247,SW 22 ST,SW 22 AV,W,1,25.75073,-80.229941
7662,8248,SW 22 ST,SW 23 AV,W,1,25.750635,-80.232507
7663,8249,SW 22 ST,SW 24 AV,W,1,25.75056,-80.234415
7664,8250,SW 22 ST,SW 25 AV,W,2,25.750513,-80.236082
7665,188,SW 22 ST,SW 27 AV,W,0,25.750457,-80.238001
7666,8251,SW 22 ST,SW 29 AV,W,1,25.750355,-80.240818
7667,8252,SW 22 ST,SW 31 AV,W,1,25.750269,-80.243858
7668,8253,SW 22 ST,SW 32 AV,W,1,25.750217,-80.24674
7669,8254,SW 22 ST,SW 34 AV,W,2,25.750135,-80.249336
7670,8255,SW 22 ST,SW 36 AV,W,2,25.750051,-80.252325
7671,9999,SW 27 TE,SW 27 AV,E,0,25.740694,-80.238132
7672,10000,SW 27 TE,SW 27 AV,E,0,25.740797,-80.238238
7673,8257,SW 27 LA,SW 32 AV,W,0,25.739726,-80.245725
7674,8258,TIGERTAIL AV,BLAINE ST,NE,1,25.732903,-80.235817
7675,8259,TIGERTAIL AV,AVIATION AV,NE,0,25.734044,-80.234101
7676,8260,TIGERTAIL AV,JEFFERSON ST,NE,0,25.735044,-80.232813
7677,8261,TIGERTAIL AV,CALUSA ST,NE,0,25.735977,-80.231618
7678,8262,TIGERTAIL AV,SW 22 AV,NE,0,25.737295,-80.229922
7679,8263,TIGERTAIL AV,KIRK ST,SW,0,25.736904,-80.230627
7680,8264,TIGERTAIL AV,LUCAYA ST,SW,0,25.735635,-80.232277
7681,8265,TIGERTAIL AV,WASHINGTON ST,SW,0,25.734317,-80.23395
7682,8266,TIGERTAIL AV,BLAINE ST,SW,0,25.732881,-80.236057
7683,8267,TIGERTAIL AV,SW 27 AV,SW,1,25.732103,-80.23707
7684,8268,SW 40 ST,SW 39 AV,E,2,25.734885,-80.257653
7685,8269,SW 40 ST,SW 37 AV,E,1,25.73497,-80.254498
7686,8271,BIRD AV,MCDONALD ST,E,0,25.735253,-80.244491
7687,8276,GRAND AV,VIRGINIA ST,W,0,25.728202,-80.241713
7688,8277,GRAND AV,MATILDA ST,W,0,25.728099,-80.243665
7689,8278,GRAND AV,MC DONALD ST,W,1,25.728029,-80.245748
7690,8279,GRAND AV,MARGARET ST,W,0,25.727979,-80.246952
7691,8280,GRAND AV,ELIZABETH ST,W,0,25.727936,-80.248395
7692,8281,GRAND AV,HIBISCUS ST,W,0,25.727869,-80.250093
7693,8282,GRAND AV,PLAZA ST,W,0,25.7278,-80.252275
7694,1187,GRAND AV,SW 37 AV,W,0,25.727716,-80.254056
7695,8283,GRAND AV,JEFFERSON AV,E,0,25.727412,-80.25785
7696,8284,GRAND AV,BROOKER ST,E,0,25.727397,-80.256154
7697,8285,GRAND AV,SW 37 AV,E,0,25.727596,-80.25332
7698,8286,GRAND AV,PLAZA ST,E,0,25.72768,-80.250957
7699,8287,GRAND AV,HIBISCUS ST,E,0,25.727741,-80.24943
7700,8288,GRAND AV,ELIZABETH ST,E,0,25.727788,-80.248102
7701,8289,GRAND AV,MC DONALD ST,E,1,25.727865,-80.245996
7702,8290,GRAND AV,COMMODORE PZ,E,0,25.727911,-80.244719
7703,9145,SW 67 AV,SW 112 ST,S,0,25.666437,-80.302405
7704,9146,SW 67 AV,SW 115 ST,S,1,25.663927,-80.302298
7705,9147,SW 67 AV,SW 117 ST,S,0,25.662486,-80.30224
7706,9148,SW 67 AV,SW 120 ST,S,1,25.659161,-80.302142
7707,9149,SW 67 AV,SW 124 ST,S,1,25.655972,-80.302019
7708,9150,SW 67 AV,SW 124 ST,N,1,25.656345,-80.301924
7709,9151,SW 67 AV,SW 120 ST,N,1,25.659556,-80.302017
7710,9152,SW 67 AV,SW 117 ST,N,1,25.662648,-80.30216
7711,9153,SW 67 AV,SW 115 ST,N,1,25.663955,-80.302207
7712,9154,SW 67 AV,SW 112 ST,N,1,25.666851,-80.302299
7713,9155,SW 67 AV,SW 88 ST,NE,0,25.689946,-80.302459
7714,9156,SW 77 AV,SW 125 TE,S,1,25.654263,-80.318173
7715,9157,SW 77 AV,SW 128 ST,S,1,25.651888,-80.318084
7716,9158,SW 77 AV,SW 130 ST,S,0,25.650229,-80.318033
7717,9159,SW 77 AV,SW 132 ST,S,0,25.648266,-80.317974
7718,9160,SW 77 AV,SW 134 TE,S,1,25.646074,-80.317877
7719,9161,SW 77 AV,SW 136 ST,S,1,25.644451,-80.317843
7720,9162,SW 77 AV,SW 136 ST,N,1,25.644607,-80.317697
7721,9163,SW 77 AV,SW 134 ST,N,1,25.645993,-80.317761
7722,9164,SW 77 AV,SW 132 ST,N,1,25.647935,-80.317834
7723,9165,SW 77 AV,SW 130 ST,N,0,25.649843,-80.317921
7724,9166,SW 77 AV,SW 128 ST,N,1,25.651619,-80.317959
7725,9167,SW 77 AV,SW 126 ST,N,1,25.653511,-80.318044
7726,416,SW 77 AV,SW 124 ST,N,1,25.655314,-80.318111
7727,9168,SW 88 ST,SW 68 CT,W,0,25.689018,-80.30529
7728,9169,SW 88 ST,US 1,W,0,25.68894,-80.307603
7729,9170,SW 88 ST,SW 69 CT,E,0,25.688758,-80.307619
7730,9171,SW 88 ST,SW 68 CT,E,0,25.688857,-80.30512
7731,9172,SW 111 ST,SW 59 AV,W,1,25.668307,-80.288004
7732,9173,SW 112 ST,SW 60 CT,W,1,25.668079,-80.291226
7733,9174,SW 112 ST,SW 62 AV,W,1,25.667292,-80.293815
7734,9175,SW 112 ST,SW 64 AV,W,1,25.667158,-80.298112
7735,9176,SW 112 ST,SW 65 AV,W,1,25.667127,-80.300433
7736,9177,SW 112 ST,SW 65 AV,E,1,25.667031,-80.300312
7737,9178,SW 112 ST,SW 64 AV,E,1,25.667078,-80.298452
7738,9179,SW 112 ST,SW 62 AV,E,1,25.667172,-80.294428
7739,9180,SW 112 ST,SW 60 CT,E,1,25.667769,-80.29179
7740,9181,SW 111 ST,SW 59 AV,E,1,25.668245,-80.287868
7741,417,SW 111 ST,SW 57 AV,E,0,25.668332,-80.284431
7742,9182,SW 124 ST,SW 68 AV,W,1,25.655954,-80.303721
7743,9183,SW 124 ST,SW 68 CT,W,1,25.655924,-80.305231
7744,9184,SW 124 ST,SW 69 PL,W,1,25.655824,-80.307753
7745,9185,SW 124 ST,SW 71 CT,W,0,25.655793,-80.30968
7746,9186,SW 124 ST,SW 73 AV,W,0,25.655692,-80.313151
7747,9187,SW 124 ST,SW 74 CT,W,0,25.655645,-80.314776
7748,419,SW 124 ST,SW 77 AV,W,1,25.655561,-80.31781
7749,9188,SW 124 ST,SW 74 AV,E,0,25.655539,-80.313951
7750,9189,SW 124 ST,SW 71 CT,E,1,25.655702,-80.309539
7751,9190,SW 124 ST,SW 69 PL,E,1,25.655757,-80.307483
7752,9191,SW 124 ST,SW 68 CT,E,1,25.655836,-80.305211
7753,806,,,,0,25.771051,-80.192558
7754,816,,,,0,25.771051,-80.192558
7755,831,,,,0,25.789376,-80.193145
7756,795,,,,0,25.789376,-80.193145
7757,9192,COLLINS AV,BAYVIEW DR,N,0,25.922121,-80.122244
7758,9193,COLLINS AV,159 ST-KINGS PT DR,N,1,25.923465,-80.122223
7759,9194,COLLINS AV,160 ST,N,0,25.925404,-80.122163
7760,1098,COLLINS AV,ATLANTIC AV,N,1,25.927981,-80.122104
7761,678,COLLINS AV,SUNNY ISLES BD,N,0,25.930455,-80.121857
7762,9195,COLLINS AV,OP # 16830,N,1,25.932001,-80.121714
7763,9196,COLLINS AV,170 ST,N,1,25.933874,-80.121606
7764,9197,COLLINS AV,172 ST,N,1,25.935863,-80.121484
7765,9198,COLLINS AV,174 ST,N,0,25.937453,-80.121388
7766,9199,COLLINS AV,175 TE(#17555),N,1,25.939186,-80.121295
7767,9200,COLLINS AV,178 ST,N,1,25.94241,-80.121072
7768,9201,COLLINS AV,# 18101,N,1,25.943802,-80.120993
7769,9202,COLLINS AV,183 ST,N,0,25.945982,-80.12084
7770,9203,COLLINS AV,185 ST,N,1,25.947026,-80.120769
7771,9204,COLLINS AV,186 ST,N,0,25.94896,-80.120653
7772,9205,COLLINS AV,189 ST,N,1,25.9501,-80.120567
7773,737,COLLINS AV,192 ST,N,1,25.95456,-80.120118
7774,736,COLLINS AV,GALAHAD-DADE BD,S,0,25.955068,-80.120552
7775,9206,COLLINS AV,189 ST,S,0,25.950317,-80.121022
7776,9207,COLLINS AV,186 ST,S,1,25.948841,-80.120966
7777,9208,PARKING LOT,,S,0,25.946862,-80.12111
7778,9209,COLLINS AV,183 ST,S,1,25.945441,-80.121205
7779,9210,COLLINS AV,182 ST,S,1,25.944527,-80.121254
7780,9211,COLLINS AV,# 18080,S,1,25.943028,-80.12135
7781,9212,COLLINS AV,178 ST,S,1,25.941074,-80.121482
7782,735,COLLINS AV,176 ST,S,1,25.939453,-80.121603
7783,9213,COLLINS AV,174 ST,S,1,25.937859,-80.121684
7784,9214,COLLINS AV,172 ST,S,1,25.935862,-80.121798
7785,9215,COLLINS AV,170 ST,S,0,25.933377,-80.121945
7786,9216,COLLINS AV,# 16830,S,1,25.932029,-80.122043
7787,673,COLLINS AV,163 ST,S,0,25.929178,-80.122427
7788,9217,COLLINS AV,ATLANTIC AV,S,1,25.926642,-80.122474
7789,9218,COLLINS AV,159 ST-KINGS PT DR,S,1,25.924074,-80.122535
7790,9219,COLLINS AV,BAYVIEW DR-158 ST,S,0,25.922754,-80.122557
7791,9220,COLLINS AV,OP # 15645,S,1,25.921317,-80.122595
7792,9221,N BAY RD,178 DR,S,1,25.938964,-80.126203
7793,692,PARKING LOT,,S,1,25.937635,-80.126663
7794,700,N BAY RD,174 ST,N,0,25.937593,-80.126531
7795,9222,N BAY RD,178 DR,N,0,25.938864,-80.126073
7796,1209,NE 163 ST,# 290 (COLONIAL BNK),E,0,25.92965,-80.125021
7797,639,PARKING LOT,,W,0,25.93074,-80.123225
7798,9223,NE 163 ST,N BAY RD,W,0,25.930655,-80.12566
7799,9224,174 ST,BLK 230,E,0,25.937057,-80.124455
7800,9225,174 ST,COLLINS AV,E,1,25.93753,-80.121807
7801,9226,174 ST,COLLINS AV,W,0,25.937726,-80.122104
7802,9227,174 ST,# 231,W,0,25.937221,-80.124725
7803,9228,178 DR,CHURCH ST,E,0,25.940071,-80.124849
7804,9229,178 DR,178 ST,NE,0,25.94102,-80.123543
7805,9230,178 ST,ATLANTIC BD,W,0,25.941464,-80.123152
7806,9231,178 DR,CHURCH ST,SW,0,25.940119,-80.124968
7807,9232,SW 57 AV,SW 50 ST,S,0,25.725216,-80.286224
7808,9233,SW 57 AV,SW 66 ST,S,2,25.710058,-80.285712
7809,9234,SW 57 AV,SW 68 ST,S,2,25.708194,-80.285664
7810,10290,SW 57 AV,SW 72 ST,S,0,25.704663,-80.285536
7811,9235,SW 57 AV,SW 74 TE,S,0,25.70178,-80.285332
7812,9236,SW 57 AV,SW 77 TE,S,3,25.699531,-80.285261
7813,9237,SW 57 AV,SW 80 ST,S,2,25.697159,-80.28519
7814,9238,SW 57 AV,SW 83 ST,S,0,25.69447,-80.285079
7815,9239,SW 57 AV,SW 88 ST,S,2,25.689805,-80.284929
7816,9240,SW 59 PL,SW 64 ST,S,0,25.710902,-80.290964
7817,9241,SW 59 PL,SW 67 ST,S,1,25.708781,-80.290712
7818,9242,SW 59 PL,SW 69 ST,S,0,25.706492,-80.290609
7819,9244,SW 59 PL,SW 69 ST,N,0,25.706749,-80.290492
7820,9245,SW 59 PL,SW 68 ST,N,0,25.708135,-80.290567
7821,9246,SW 59 PL,SW 66 ST,N,0,25.709457,-80.290627
7822,9247,SW 59 PL,SW 64 ST,N,0,25.711144,-80.290842
7823,9248,SW 62 AV,SW 64 ST,S,2,25.710554,-80.293798
7824,9249,SW 62 AV,SW 68 ST,S,2,25.708466,-80.293691
7825,9250,SW 62 AV,SW 70 ST,S,2,25.705587,-80.293553
7826,9254,SW 62 AV,SW 70 ST,N,2,25.706192,-80.293395
7827,9255,SW 62 AV,SW 68 ST,N,2,25.708343,-80.2935
7828,9256,SW 62 AV,SW 64 ST,N,2,25.711059,-80.29364
7829,9257,SW 67 AV,SW 60 ST,S,0,25.714381,-80.302206
7830,9258,SW 67 AV,SW 64 ST,S,1,25.711076,-80.301977
7831,9259,SW 67 AV,SW 65 TE,S,0,25.709362,-80.301873
7832,9260,SW 67 AV,SW 67 ST,S,0,25.708384,-80.301789
7833,9261,SW 67 AV,SW 69 TE,S,1,25.705888,-80.301614
7834,9262,SW 67 AV,# 7000,S,2,25.704644,-80.301521
7835,9263,SW 67 AV,SW 72 ST,S,0,25.702837,-80.301401
7836,9264,SW 67 AV,SW 75 TE,S,0,25.70065,-80.301315
7837,9265,SW 67 AV,SW 77 TE,S,1,25.699133,-80.301267
7838,9266,SW 67 AV,SW 80 ST,S,2,25.696593,-80.301176
7839,9267,SW 67 AV,SW 80 ST,N,0,25.696783,-80.301082
7840,9268,SW 67 AV,SW 78 TE,N,0,25.697615,-80.301112
7841,9269,SW 67 AV,SW 76 TE,N,0,25.700101,-80.301196
7842,9270,SW 67 AV,SW 74 ST,N,0,25.702255,-80.301239
7843,9271,SW 67 AV,SW 72 ST,N,1,25.704377,-80.301381
7844,9272,SW 67 AV,SW 69 TE,N,0,25.706231,-80.301537
7845,9273,SW 67 AV,SW 67 ST,N,0,25.708228,-80.301674
7846,9274,SW 67 AV,SW 65 TE,N,0,25.709367,-80.301765
7847,9275,SW 67 AV,SW 64 ST,N,0,25.710808,-80.301865
7848,9276,SW 67 AV,SW 62 TE,N,1,25.712296,-80.301935
7849,9277,SW 67 AV,SW 61 ST,N,1,25.714331,-80.302046
7850,9278,SW 67 AV,SW 60 ST,N,0,25.715199,-80.302085
7851,9279,SW 67 AV,SW 57 TE,N,0,25.716864,-80.302194
7852,9280,SW 67 AV,SW 54 ST,N,1,25.719968,-80.302313
7853,9281,SW 67 AV,SW 52 TE,N,0,25.721556,-80.30239
7854,9282,SW 67 AV,SW 50 TE,N,0,25.723574,-80.302412
7855,9283,SW 67 AV,SW 48 ST,N,0,25.725783,-80.302472
7856,9571,S DIXIE HWY,SW 70 ST,S,0,25.706194,-80.287463
7857,9572,S DIXIE HWY,SW 70 ST,N,0,25.706171,-80.287014
7858,9285,SW 40 ST,SW 64 AV,E,2,25.733441,-80.298436
7859,9286,SW 40 ST,SW 62 CT,E,2,25.733528,-80.295899
7860,9287,SW 40 ST,SW 59 AV,E,1,25.733728,-80.290395
7861,9288,SW 40 ST,SW 57 AV,E,2,25.733847,-80.287927
7862,9289,SW 56 ST,SW 65 AV,E,0,25.718342,-80.300304
7863,9290,SW 56 ST,SW 64 AV,E,0,25.718473,-80.297856
7864,9291,SW 56 ST,SW 63 AV,E,0,25.718498,-80.296259
7865,9292,SW 56 ST,SW 62 AV,E,1,25.718552,-80.294301
7866,9293,SW 56 ST,SW 64 PL,W,0,25.71851,-80.299347
7867,9294,SW 56 ST,SW 67 AV,W,2,25.718498,-80.301972
7868,9295,SW 64 ST,SW 60 AV,W,0,25.711455,-80.291928
7869,9296,SW 64 ST,SW 60 AV,E,0,25.71134,-80.29189
7870,9302,SW 72 ST,SW 68 CT,E,1,25.703518,-80.304247
7871,9303,SW 72 ST,SW 67 AV,E,2,25.703657,-80.301013
7872,9304,SW 72 ST,SW 64 CT,E,2,25.703819,-80.298038
7873,9305,SW 72 ST,SW 62 PL,E,2,25.703958,-80.294339
7874,9306,SW 72 ST,SW 61 CT,E,3,25.704104,-80.291879
7875,9307,SW 72 ST,SW 58 AV,E,1,25.704287,-80.287491
7876,9308,SW 72 ST,SW 58 AV,W,1,25.704435,-80.287192
7877,9309,SW 72 ST,SW 61 AV,W,2,25.704342,-80.291295
7878,9310,SW 72 ST,SW 62 AV,W,2,25.704194,-80.294457
7879,9311,SW 72 ST,SW 63 CT,W,2,25.70411,-80.296741
7880,9312,SW 72 ST,SW 65 AV,W,1,25.703971,-80.299173
7881,9313,SW 72 ST,SW 67 AV,W,1,25.703878,-80.301129
7882,9314,SW 72 ST,SW 68 CT,W,1,25.703685,-80.304769
7883,9315,SW 72 ST,SW 69 CT,W,2,25.70364,-80.306473
7884,307,SOUTH MIAMI STA,5949 SW 72 ST,NE,9,25.705286,-80.28894
7885,9319,COLLINS AV,88 ST,N,1,25.873455,-80.121301
7886,9320,COLLINS AV,90 ST,N,0,25.87602,-80.121519
7887,9321,COLLINS AV,# 9011,N,0,25.877072,-80.121659
7888,9322,COLLINS AV,92 ST,N,1,25.879699,-80.121948
7889,9323,COLLINS AV,93 ST,N,0,25.881703,-80.12213
7890,9324,COLLINS AV,94 ST,N,1,25.883307,-80.122284
7891,9325,COLLINS AV,95 ST,N,1,25.885148,-80.122451
7892,677,COLLINS AV,96 ST,N,0,25.886963,-80.122624
7893,9326,HARDING AV,94 ST,S,0,25.883738,-80.12347
7894,9327,HARDING AV,93 ST,S,1,25.88142,-80.123238
7895,9328,HARDING AV,92 ST,S,1,25.879598,-80.12306
7896,9329,HARDING AV,SURFSIDE BD,S,1,25.877775,-80.122852
7897,9330,HARDING AV,90 ST,S,1,25.876352,-80.122672
7898,9331,HARDING AV,88 ST,S,1,25.873343,-80.122366
7899,9340,BAY DR,96 ST,N,0,25.886639,-80.126946
7900,9347,88 ST,HARDING AV,W,0,25.873265,-80.122091
7901,9351,SW 107 AV,SW 6 ST,N,2,25.763286,-80.368426
7902,1271,SW 107 AV,SW 4 ST,N,0,25.765343,-80.368626
7903,453,SW 107 AV,W FLAGLER ST,S,0,25.767969,-80.369078
7904,9352,SW 107 AV,SW 3 ST,S,2,25.765962,-80.368896
7905,9353,SW 107 AV,SW 5 ST,S,2,25.764512,-80.368798
7906,9354,SW 107 AV,SW 7 ST,S,2,25.762122,-80.368577
7907,1288,SW 108 AV,OP # 30 G,N,0,25.768115,-80.370909
7908,9355,SW 109 AV,W FLAGLER ST,S,0,25.768084,-80.373048
7909,9356,SW 112 AV,SW 2 ST,N,0,25.766758,-80.3768
7910,1259,SW 112 AV,W FLAGLER ST,N,0,25.768128,-80.3769
7911,9357,NW 112 AV,NW 1 ST,N,1,25.769437,-80.377032
7912,9358,NW 112 AV,NW 3 ST,N,1,25.771407,-80.377171
7913,9359,NW 112 AV,NW 5 ST,N,1,25.773326,-80.377343
7914,9360,NW 112 AV,SW 5 TERR,N,0,25.774036,-80.377435
7915,9361,NW 112 AV,NW 6 LA,N,1,25.775163,-80.377536
7916,9362,NW 112 AV,NW 1 ST,S,2,25.769773,-80.377212
7917,1256,SW 112 AV,W FLAGLER ST,S,0,25.768011,-80.377045
7918,9363,SW 112 AV,SW 2 ST,S,0,25.766274,-80.376894
7919,10019,NW 117 AV,W FLAGLER ST,N,0,25.768458,-80.3848
7920,9364,NW 7 ST,NW 111 PL,E,2,25.775357,-80.376253
7921,9365,W FLAGLER ST,SW 115 AV,E,0,25.768109,-80.383329
7922,9366,W FLAGLER ST,SW 114 AV,E,2,25.768148,-80.381379
7923,9367,W FLAGLER ST,SW 113TH CT,E,2,25.768134,-80.380251
7924,9368,W FLAGLER ST,SW 113 AV,E,2,25.768205,-80.378424
7925,9369,W FLAGLER ST,SW 112 AV,E,2,25.768284,-80.376481
7926,9370,W FLAGLER ST,SW 109 AV,E,0,25.768304,-80.373543
7927,9371,W FLAGLER ST,SW 108 AV,E,2,25.768347,-80.370605
7928,98,W FLAGLER ST,SW 107 AV,E,2,25.768379,-80.368422
7929,9372,W FLAGLER ST,SW 105 PL,E,2,25.768453,-80.366139
7930,9373,W FLAGLER ST,SW 103 AV,E,2,25.768541,-80.363489
7931,9374,W FLAGLER ST,NW 112 AV,W,2,25.7685,-80.376723
7932,10020,W FLAGLER ST,NW 112 AV,W,0,25.768473,-80.377356
7933,9375,W FLAGLER ST,# 11303,W,0,25.768441,-80.37911
7934,9477,SW 2 ST,# 10824,E,0,25.76657,-80.371961
7935,9376,SW 4 ST,SW 112 AV,E,1,25.764643,-80.376275
7936,9377,SW 4 ST,SW 110 AV,E,2,25.764667,-80.374819
7937,9378,SW 4 ST,SW 109 AV,E,0,25.76472,-80.37286
7938,9379,SW 4 ST,SW 108 AV,E,0,25.764788,-80.370323
7939,9476,SW 4 ST,SW 107 AV,E,0,25.764806,-80.36913
7940,9380,SW 4 ST,SW 107 AV,W,1,25.764911,-80.369576
7941,9381,SW 4 ST,SW 109 AV,W,1,25.764845,-80.372552
7942,9382,SW 4 ST,SW 110 AV,W,0,25.764795,-80.37446
7943,9383,SW 4 ST,SW 112 AV,W,1,25.764738,-80.376601
7944,666,COLLINS AV,41 ST,N,0,25.812969,-80.122982
7945,9425,,,,0,25.821558,-80.281977
7946,9384,NW 62 AV,NW 39 TE,S,0,25.810149,-80.297297
7947,9385,NW 62 AV,NW 39 ST,N,0,25.809761,-80.297193
7948,9386,NW 36 ST,NW 57 AV,W,1,25.807659,-80.28999
7949,9387,NW 36 ST,# 5887,W,0,25.807664,-80.292625
7950,9388,NW 36 ST,NW 62 AV,W,0,25.80765,-80.296955
7951,9389,NW 36 ST,# 6355,W,0,25.807328,-80.30068
7952,9390,NW 36 ST,NW 66 AV,W,2,25.807308,-80.302694
7953,9391,NW 37 ST,NW 62 AV,E,0,25.808032,-80.296902
7954,9392,NW 37 ST,NW 59 AV,E,0,25.808041,-80.293428
7955,9393,NW 38 ST,NW 57 AV,E,0,25.808929,-80.289501
7956,9394,NW 41 ST,BEVERLY DR,E,0,25.81165,-80.299056
7957,9395,NW 41 ST,NW 62 AV,E,0,25.811653,-80.297407
7958,187,,,,0,25.749697,-80.211765
7959,182,,,,0,25.749697,-80.211765
7960,1012,,,,0,25.84797,-80.314362
7961,480,SW 67 AV,SW 24 ST,N,0,25.748446,-80.303455
7962,9396,SW 67 AV,SW 21 ST,N,0,25.750529,-80.303492
7963,9397,SW 67 AV,SW 18 ST,N,0,25.753513,-80.303536
7964,481,SW 67 AV,SW 16 ST,N,0,25.75543,-80.303572
7965,9398,SW 67 AV,SW 14 ST,N,1,25.75818,-80.30362
7966,9399,SW 67 AV,SW 12 ST,N,0,25.759947,-80.303692
7967,9400,SW 67 AV,SW 10 ST,N,0,25.760904,-80.30372
7968,9401,SW 8 ST,SW 65 AV,E,0,25.76306,-80.302082
7969,9402,SW 8 ST,SW 64 AV,E,0,25.763116,-80.300107
7970,9403,SW 8 ST,SW 63 AV,E,0,25.763163,-80.298228
7971,9404,SW 8 ST,SW 62 AV,E,0,25.763245,-80.295388
7972,9405,SW 8 ST,SW 61 AV,E,0,25.763271,-80.294342
7973,9406,SW 8 ST,SW 59 AV,E,0,25.763363,-80.291474
7974,9407,SW 8 ST,SW 58 AV,E,0,25.76341,-80.290125
7975,74,SW 8 ST,SW 57 AV,E,0,25.763467,-80.288412
7976,1335,,,,0,25.890263,-80.186489
7977,1338,,,,0,25.705401,-80.260824
7978,1340,SW 1ST AVE,W FLAGLER ST,,0,25.773455,-80.195646
7979,1341,,,,0,25.765173,-80.238844
7980,1342,,,,0,25.809895,-80.337389
7981,9523,,,,0,25.714755,-80.276921
7982,9524,,,,0,25.705015,-80.289155
7983,9525,,,,0,25.704978,-80.289126
7984,9526,,,,0,25.69199,-80.305154
7985,9527,,,,0,25.69188,-80.305062
7986,9528,,,,0,25.685333,-80.313324
7987,9529,,,,0,25.685274,-80.313276
7988,10368,,,,0,24.960387,-80.568001
7989,10369,STATE HWY 5,OVERSEAS HWY,,0,24.959922,-80.568438
7990,10500,NE 1ST AVE,NE 8TH ST,,0,25.782019,-80.192342
7991,10501,NE 4TH ST,NE 1ST AVE,,0,25.778162,-80.19224
7992,10214,,,,0,25.822849,-80.277219
7993,10033,,,,0,25.748459,-80.287292
7994,10373,NE 33RD ST,BISCAYNE BLVD,,0,25.807667,-80.18918
7995,10374,SW 168TH ST,US HWY 1,W,0,25.613989,-80.346698
7996,10376,,,,0,25.933812,-80.297778
7997,10481,,,,0,25.779305,-80.141883
7998,10322,BUSWAY,PALM DR,,0,25.448023,-80.479193
7999,10480,,,,0,25.794706,-80.136567
8000,10469,SW 124TH AVE,SW 85TH ST,,0,25.6879,-80.39386
8001,10486,SW 167TH AVE,SW 88 ST,N,0,25.683653,-80.461847
8002,10487,,,,0,25.98709,-80.12642
8003,10477,SW 91ST ST,SW 162ND AVE,,0,25.680801,-80.456456
8004,10478,,,,0,25.691956,-80.446465
8005,10482,MIAMI INTERNATIONAL AIRPORT,,,0,25.793859,-80.275102
8006,10483,,,,0,25.685343,-80.446229
8007,10484,SW 162 AV,SW 88 ST,,0,25.684543,-80.454134
8008,10038,,,,0,25.82589,-80.232934
8009,10039,,,,0,25.8043,-80.24993
8010,10040,,,,0,25.8043,-80.24993
8011,10472,PERIMETER RD,NW 30TH ST,,0,25.793297,-80.267614
8012,10476,NW 6TH ST,NW 2ND AVE,,0,25.77989,-80.197794
8013,10479,16 ST,WASHINGTON AV,,0,25.789104,-80.13112
8014,10377,PARKING LOT,,,0,26.031717,-80.167774
8015,10379,,,,0,25.93607,-80.30813
8016,10380,,,,0,25.93012,-80.31147
8017,10381,,,,0,25.92912,-80.31484
8018,10382,,,,0,25.92881,-80.3177
8019,10383,,,,0,25.92881,-80.3212
8020,10384,,,,0,25.92931,-80.32456
8021,10385,,,,0,25.93327,-80.32476
8022,10386,,,,0,25.93636,-80.32398
8023,10387,,,,0,25.94178,-80.32212
8024,10389,,,,0,25.93568,-80.31654
8025,10390,,,,0,25.93514,-80.31311
8026,10391,,,,0,25.93746,-80.29935
8027,10392,,,,0,25.93055,-80.30997
8028,10393,,,,0,25.94093,-80.31974
8029,10394,BAY RD,N BAY RD,,0,25.795028,-80.143681
8030,10485,,,,0,25.684502,-80.446529
8031,10395,23RD ST,STATE HWY A1A,,0,25.798564,-80.128941
8032,10399,STATE HWY 94,N KENDALL DR,E,0,25.683972,-80.453529
8033,10401,NW 1ST AVE,NW 5TH ST,,0,25.778538,-80.195394
8034,10378,US HWY 441,NW 7TH AVE,,0,25.922772,-80.212023
8035,10388,,,,0,25.93701,-80.31948
